age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,cluster,pca_1,pca_2
42,technician,single,secondary,yes,-1129,yes,no,unknown,2,jun,555,5,-1,0,unknown,yes,3,1.644292004020933,0.9643795347454696
32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777,4,-1,0,unknown,yes,2,1.3992233329937047,2.207831069907514
29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,707,14,-1,0,unknown,yes,2,1.6371735737761717,1.0362454639061947
44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,432,4,-1,0,unknown,yes,3,1.766596382123834,1.8586934411123852
32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,1173,3,-1,0,unknown,yes,2,1.0697549081443745,0.43216795305036515
31,unemployed,married,secondary,no,86,yes,yes,unknown,3,jun,963,2,-1,0,unknown,yes,2,1.2761606838461252,1.2962967920381114
40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,yes,3,1.8896462392602125,2.218002298176269
43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,1025,7,-1,0,unknown,yes,2,1.4410719195049513,0.7190765416855367
27,management,single,secondary,no,178,yes,no,unknown,3,jun,732,2,-1,0,unknown,yes,2,1.0533268220615224,0.9830436356925418
37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,3,-1,0,unknown,yes,2,1.1042613155126462,0.7306095432804545
23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes,2,0.964252404207276,0.635216922105253
25,management,married,primary,no,168,yes,no,unknown,3,jun,801,1,-1,0,unknown,yes,2,1.2290208984673572,1.8852509992401962
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes,3,1.5655521421288252,1.7004946265637817
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes,2,1.5970836176912289,2.8223448598624077
35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,1363,7,-1,0,unknown,yes,2,1.5168875440633949,1.7918888157727475
32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,4,-1,0,unknown,yes,2,0.9593846963575315,-0.24152441359844407
45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown,yes,2,1.2626610112686805,1.979437185337412
30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes,2,1.9337303374426629,1.9218774983816536
29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes,2,0.9787801871081172,0.7058600356693524
38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes,2,1.2839669361486432,2.120928470056824
23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes,2,1.035726968812541,1.2719222707998683
27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes,2,0.9639409091164158,0.4876989152090979
27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes,3,1.4504558330772361,0.9093912040157355
29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes,2,0.9735797986421653,0.6959696407549767
30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes,2,1.4491341593983182,1.1091404227981367
36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes,2,1.300292732736424,2.301987089360998
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes,2,1.3196563019813279,2.3213050438620124
36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes,2,1.095007337727749,0.8250117321832194
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes,2,1.467801590222158,2.486803237216387
47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes,2,1.224832289368799,0.8890415677853546
58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,yes,2,1.1488602898231786,0.4573898901743363
37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes,2,0.9358408100374099,-0.33298843865257655
46,admin.,single,secondary,no,849,yes,no,unknown,5,jun,508,2,-1,0,unknown,yes,2,1.1268985653260388,1.5613418911319175
43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes,2,1.1357696562837625,1.4413073711850355
27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590,3,-1,0,unknown,yes,2,0.9995440259564661,0.43151166442047395
38,services,divorced,secondary,no,61,no,no,unknown,5,jun,636,1,-1,0,unknown,yes,2,1.199048043521563,0.6612745177475259
53,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes,2,1.417855116478027,1.8314269854896714
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes,2,1.2012882241693827,0.9047066818888627
56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,unknown,yes,3,1.9354255418678028,2.123549722667432
41,housemaid,married,secondary,no,879,no,no,unknown,5,jun,1053,2,-1,0,unknown,yes,2,1.2063699994173802,0.6657021557346728
29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes,2,1.7592870940645704,0.8401397871641969
50,technician,married,secondary,no,416,yes,no,unknown,5,jun,494,5,-1,0,unknown,yes,2,1.285315326988171,0.9740224918721367
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes,2,1.500533856452394,1.7947805600519018
35,blue-collar,married,secondary,no,860,yes,no,unknown,5,jun,884,4,-1,0,unknown,yes,2,1.3363256462616768,1.7040149737658172
26,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,yes,2,1.1580611286621476,0.3086559373123435
26,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1276,2,-1,0,unknown,yes,2,1.4389816033353948,2.278951573828204
37,blue-collar,married,unknown,no,1508,no,yes,unknown,6,jun,381,2,-1,0,unknown,yes,2,1.1158081017124541,0.3444435728992767
30,admin.,single,secondary,no,223,yes,no,unknown,6,jun,862,11,-1,0,unknown,yes,2,1.5694365942820239,1.1881062471834645
38,management,single,tertiary,no,619,yes,no,unknown,6,jun,460,4,-1,0,unknown,yes,2,1.0654956466691876,0.5073658954964302
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,3,-1,0,unknown,yes,2,1.3208096184091411,1.512796635144827
53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,2,-1,0,unknown,yes,2,1.1373923297561128,0.13523359043168703
29,blue-collar,single,primary,no,213,yes,no,unknown,6,jun,2653,3,-1,0,unknown,yes,2,1.4339314895661934,1.7651149024181823
35,management,single,tertiary,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes,2,0.9431789685860164,-0.3583258283005596
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes,2,1.1760104708891388,1.608696424589431
55,blue-collar,married,unknown,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes,2,0.9834647257320834,-0.20669170691659589
49,management,divorced,secondary,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes,2,1.7888201736177534,1.7643802639180135
50,services,married,secondary,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes,2,1.1484222999682856,0.27948703131058744
43,management,single,tertiary,no,1046,no,no,unknown,9,jun,901,1,-1,0,unknown,yes,2,0.9621279923724579,-0.34368867807603165
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes,2,1.1714610118143822,0.3956820166772509
38,technician,married,primary,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes,2,1.4653021213140318,1.2798749599197137
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown,yes,2,1.4598308877139063,1.8523936433110575
59,management,married,secondary,no,1321,no,no,unknown,9,jun,3881,3,-1,0,unknown,yes,2,1.5400627563731324,0.666284067426059
58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,yes,2,1.3142539755291638,1.0086091621966766
36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,yes,2,0.989772961985421,-0.8022488902291655
42,entrepreneur,married,tertiary,no,5345,no,no,unknown,11,jun,878,3,-1,0,unknown,yes,2,1.157140554154209,0.06124237405677243
41,admin.,single,secondary,no,812,no,yes,unknown,11,jun,583,4,-1,0,unknown,yes,2,1.4039381133189146,0.9771255912825416
42,admin.,married,secondary,no,105,no,no,unknown,11,jun,1159,4,-1,0,unknown,yes,2,1.423955004493444,0.9113719902427815
39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes,2,1.5883633857788368,0.37961581190857696
57,housemaid,married,primary,no,625,no,yes,unknown,11,jun,867,1,-1,0,unknown,yes,2,1.4990851432151104,1.7900867684650401
52,retired,married,unknown,no,293,no,no,unknown,11,jun,706,1,-1,0,unknown,yes,2,0.9916364024096087,-0.43851241633488147
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199,1,-1,0,unknown,yes,2,1.0332796862310012,-0.3906464765973129
56,blue-collar,married,secondary,no,1210,no,no,unknown,11,jun,935,1,-1,0,unknown,yes,2,1.2616588619779627,0.9805588146326072
49,management,married,tertiary,no,64,no,no,unknown,11,jun,586,1,-1,0,unknown,yes,2,1.0966541309120752,0.13412184872699429
35,blue-collar,divorced,unknown,no,164,no,no,unknown,11,jun,967,2,-1,0,unknown,yes,2,1.197035459179356,0.21534820518251602
36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,yes,2,1.1340392629087992,-0.23851547594855832
40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,unknown,yes,2,1.1035178285184668,0.00845566159564978
55,blue-collar,married,secondary,no,0,no,no,unknown,12,jun,614,2,-1,0,unknown,yes,2,1.3077282126764134,0.9726015427580348
58,admin.,married,secondary,no,826,no,no,unknown,12,jun,885,1,-1,0,unknown,yes,2,1.2890914825321527,1.1102512027328844
39,self-employed,married,tertiary,no,2630,no,no,unknown,12,jun,651,5,-1,0,unknown,yes,2,1.226329996307436,-0.3759320810727552
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993,6,-1,0,unknown,yes,2,1.2198845648531769,-0.4394747056456447
40,management,married,secondary,no,406,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes,2,1.2756804766703758,1.4161844190711559
35,blue-collar,married,tertiary,no,2999,no,no,unknown,12,jun,1141,6,-1,0,unknown,yes,2,1.3613923722046857,0.09133083540337755
48,blue-collar,married,secondary,no,1000,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes,2,1.3727863385618135,1.8047499446454294
48,management,divorced,tertiary,no,503,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes,2,1.7019667266722787,0.871728053975508
24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes,3,1.7120355656842912,1.5634236358035614
49,blue-collar,married,primary,no,361,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes,2,1.4712365951163189,2.2760077150390114
36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,2,1.7807002359598005,1.4379808796841973
52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes,2,1.5551926306601227,1.6607857907382344
42,entrepreneur,single,unknown,no,323,no,no,unknown,16,jun,617,1,-1,0,unknown,yes,2,0.9456050712471956,-0.6777495120542212
36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,yes,2,1.2309691797572395,0.08508556896808742
36,blue-collar,divorced,secondary,no,638,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes,2,1.5293530368217152,2.0635004124424827
48,unemployed,single,tertiary,no,3229,no,no,unknown,16,jun,1089,1,-1,0,unknown,yes,1,0.9646911534790936,-1.0899802721376528
51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,2,1.3090874548338125,1.0120096590692476
51,blue-collar,married,secondary,no,33,no,yes,unknown,16,jun,721,3,-1,0,unknown,yes,2,1.5546588884064398,1.3742792193099727
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes,2,1.2834031157407373,0.8872333785977411
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes,2,1.3724449743560332,-0.1621987614093186
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes,2,1.4353486360962058,0.004814016997419856
47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,2,1.2267173154691282,0.4446027117111585
40,technician,divorced,tertiary,no,0,no,no,unknown,17,jun,522,1,-1,0,unknown,yes,2,1.2015469726528452,-0.1513250396694966
38,student,single,tertiary,no,3316,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,1,1.0969954338489705,-1.0353091659213318
40,management,married,secondary,no,106,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,2,1.3085566633674313,0.44077114340053314
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,2,1.509207452688951,2.0787902542394168
60,management,married,tertiary,no,3301,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes,2,1.3990993901858315,0.03262144104665509
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes,2,1.0527301701546532,-0.67711711367708
51,services,divorced,secondary,no,9,no,no,unknown,18,jun,371,2,-1,0,unknown,yes,2,1.3930708278328168,0.6254080065706701
27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes,2,1.455116573197727,1.6757391221938749
41,management,single,tertiary,no,11008,no,no,unknown,18,jun,1540,1,-1,0,unknown,yes,2,0.9826007194128105,-0.7813196855509938
42,blue-collar,single,primary,no,4930,no,no,unknown,18,jun,973,1,-1,0,unknown,yes,2,1.2627671563890004,0.7228211509079148
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,yes,2,1.293404187229955,0.6622967511689077
33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes,2,1.4351788650738986,1.2632615296089158
46,admin.,married,secondary,no,126,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,2,1.3775595053513336,0.9500830337680106
31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes,2,1.465448853811473,1.5286868321985336
41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,2,1.733287349590272,1.7379750516098849
41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes,2,1.5682879817269637,1.0014976227713102
55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes,2,1.5722603294921365,1.3584398638046793
53,technician,married,secondary,no,1319,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,2,1.3753535452442962,-0.05486639576418
55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,2,1.4649158801090438,1.0988027380558623
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,2,1.2398740487812112,0.9512597084732195
40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,3,1.8632476328591405,0.4997227685927571
59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,2,1.4072231801231065,0.9801021693147351
42,blue-collar,single,secondary,no,625,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,2,1.2929342120142777,0.3129515257677728
41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,2,1.518653183840147,1.2119252207252145
27,blue-collar,married,secondary,no,61,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,2,1.3637532669341332,1.5741334987403366
25,blue-collar,single,secondary,no,-191,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,2,1.5240628370508447,1.0029188997783172
43,unemployed,married,primary,no,519,no,no,unknown,20,jun,973,2,-1,0,unknown,yes,2,1.3992602519707706,0.26299579969456377
44,services,married,secondary,no,522,no,yes,unknown,20,jun,911,1,-1,0,unknown,yes,2,1.4332364703860254,0.6459269957502495
26,blue-collar,single,secondary,no,-46,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes,2,1.4881092064454857,0.9948158777565876
52,retired,married,tertiary,no,2269,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,2,1.2137154857317,-0.11065251256766631
54,services,married,unknown,no,386,no,yes,unknown,20,jun,838,1,-1,0,unknown,yes,2,1.235680910456557,-0.22486466536537436
56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes,2,1.350420258000226,0.6181084742463093
57,management,married,tertiary,no,9103,no,yes,unknown,20,jun,1098,2,-1,0,unknown,yes,2,1.334319697888765,0.3108743831748348
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes,2,1.3052139137820753,1.1493279217369687
47,technician,married,tertiary,no,1694,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,2,1.358700807629335,-0.11771473739493041
57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes,2,1.4866700720891963,1.5676920697621701
40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,2,1.557592011712923,2.1721278449226378
46,services,divorced,secondary,no,0,no,no,unknown,20,jun,1023,3,-1,0,unknown,yes,2,1.5077771930898842,0.5321117057420683
43,blue-collar,single,secondary,no,740,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,2,1.2883200958532537,1.2644554726964579
45,management,married,tertiary,no,655,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,2,1.2867412363809145,-0.07189072179357338
24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes,2,1.705450428918725,0.9551723966952741
40,blue-collar,married,secondary,no,1009,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes,2,1.7246786808831718,2.072570234228911
38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,yes,1,1.1872026184495768,-0.7015315516167889
36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes,1,1.2257175618730602,-0.9486473603086694
27,blue-collar,single,secondary,yes,-27,no,no,unknown,23,jun,498,2,-1,0,unknown,yes,3,1.7595999277485532,0.5621485176795264
26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,2,1.4768138050014064,1.6616200140876014
43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,2,1.3110855900976557,0.8483636179667543
25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes,2,1.4141689667371542,1.551177865950825
27,blue-collar,married,tertiary,no,335,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes,2,1.388038611422788,0.9500394571988726
30,technician,married,tertiary,no,526,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes,2,1.460661099704874,0.6178033184311119
28,admin.,single,secondary,no,-7,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes,2,1.683365538051942,0.773115626950051
27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,2,1.8674086715717033,1.441535819750929
32,admin.,divorced,secondary,no,-241,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes,2,1.7444432049169882,1.6180490470109643
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes,2,1.3909573070216041,1.1578772074593144
37,technician,single,tertiary,no,0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes,1,0.8767786259268582,-0.9873647382298483
27,technician,single,secondary,no,158,no,no,unknown,1,jul,650,2,-1,0,unknown,yes,2,0.9238740755163584,-0.6069581022922512
29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes,2,1.169019807724404,0.09561411342830131
33,services,married,secondary,no,114,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes,2,1.2041065927969823,0.5941216677776587
